"","ID","Scenario","alt","chosen","RC","OC","DR","rt","income","workdays"
"1666","R_3MQnWdMy7XiCsvq","A1.2R",3,1,2700,14,350,6.513,1.25276296849537,6
"1667","R_3MQnWdMy7XiCsvq","A1.2R",4,0,2650,14,200,6.513,1.25276296849537,6
"1668","R_3MQnWdMy7XiCsvq","A1.3R",1,0,2700,35,550,13.147,1.25276296849537,6
"1669","R_3MQnWdMy7XiCsvq","A1.3R",3,1,2700,14,350,13.147,1.25276296849537,6
"1670","R_3MQnWdMy7XiCsvq","A1.3R",4,0,2680,14,300,13.147,1.25276296849537,6
"1723","R_3oYiyHhJeDCyFJw","A1.2",1,0,3000,45,550,25.249,1.25276296849537,7
"1724","R_3oYiyHhJeDCyFJw","A1.2",3,1,3000,14,350,25.249,1.25276296849537,7
"1725","R_3oYiyHhJeDCyFJw","A1.2",4,0,2950,14,200,25.249,1.25276296849537,7
"1726","R_3oYiyHhJeDCyFJw","A1.1",1,0,3000,45,550,9.286,1.25276296849537,7
"1727","R_3oYiyHhJeDCyFJw","A1.1",3,1,3000,14,350,9.286,1.25276296849537,7
"1728","R_3oYiyHhJeDCyFJw","A1.1",4,0,2950,14,250,9.286,1.25276296849537,7
"1729","R_3oYiyHhJeDCyFJw","A1.4",1,0,3000,45,550,4.11,1.25276296849537,7
"1730","R_3oYiyHhJeDCyFJw","A1.4",3,1,3000,14,350,4.11,1.25276296849537,7
"1731","R_3oYiyHhJeDCyFJw","A1.4",4,0,2980,14,250,4.11,1.25276296849537,7
"1732","R_3oYiyHhJeDCyFJw","A1.3",1,0,3000,45,550,3.664,1.25276296849537,7
"1733","R_3oYiyHhJeDCyFJw","A1.3",3,1,3000,14,350,3.664,1.25276296849537,7
"1734","R_3oYiyHhJeDCyFJw","A1.3",4,0,2980,14,300,3.664,1.25276296849537,7
"1755","R_AvMo4vm6vRl8ad3","A1.4",1,1,2700,21,850,31.799,1.25276296849537,5
"1756","R_AvMo4vm6vRl8ad3","A1.4",3,0,2700,11,500,31.799,1.25276296849537,5
"1757","R_AvMo4vm6vRl8ad3","A1.4",4,0,2680,11,400,31.799,1.25276296849537,5
"1758","R_AvMo4vm6vRl8ad3","A1.3",1,1,2700,21,850,7.8,1.25276296849537,5
"1759","R_AvMo4vm6vRl8ad3","A1.3",3,0,2700,11,500,7.8,1.25276296849537,5
"1760","R_AvMo4vm6vRl8ad3","A1.3",4,0,2680,11,450,7.8,1.25276296849537,5
"1761","R_AvMo4vm6vRl8ad3","A1.1",1,1,2700,21,850,10.179,1.25276296849537,5
"1762","R_AvMo4vm6vRl8ad3","A1.1",3,0,2700,11,500,10.179,1.25276296849537,5
"1763","R_AvMo4vm6vRl8ad3","A1.1",4,0,2650,11,400,10.179,1.25276296849537,5
"1764","R_AvMo4vm6vRl8ad3","A1.2",1,1,2700,21,850,11.338,1.25276296849537,5
"1765","R_AvMo4vm6vRl8ad3","A1.2",3,0,2700,11,500,11.338,1.25276296849537,5
"1766","R_AvMo4vm6vRl8ad3","A1.2",4,0,2650,11,350,11.338,1.25276296849537,5
"1813","R_1EXwzhMdDZ5MJEK","A1.3R",1,0,3000,41,550,39.533,1.25276296849537,7
"1814","R_1EXwzhMdDZ5MJEK","A1.3R",3,1,3750,14,350,39.533,1.25276296849537,7
"1815","R_1EXwzhMdDZ5MJEK","A1.3R",4,0,3730,14,300,39.533,1.25276296849537,7
"1816","R_1EXwzhMdDZ5MJEK","A1.2R",1,0,3000,41,550,12.516,1.25276296849537,7
"1817","R_1EXwzhMdDZ5MJEK","A1.2R",3,1,3750,14,350,12.516,1.25276296849537,7
"1818","R_1EXwzhMdDZ5MJEK","A1.2R",4,0,3700,14,200,12.516,1.25276296849537,7
"1819","R_1EXwzhMdDZ5MJEK","A1.4R",1,0,3000,41,550,7.542,1.25276296849537,7
"1820","R_1EXwzhMdDZ5MJEK","A1.4R",3,1,3750,14,350,7.542,1.25276296849537,7
"1821","R_1EXwzhMdDZ5MJEK","A1.4R",4,0,3730,14,250,7.542,1.25276296849537,7
"1822","R_1EXwzhMdDZ5MJEK","A1.1R",1,0,3000,41,550,14.722,1.25276296849537,7
"1823","R_1EXwzhMdDZ5MJEK","A1.1R",3,1,3750,14,350,14.722,1.25276296849537,7
"1824","R_1EXwzhMdDZ5MJEK","A1.1R",4,0,3700,14,250,14.722,1.25276296849537,7
"1875","R_1F3vPLz7Y8zFPGK","A1.1",1,1,2700,27,750,8.939,1.25276296849537,6
"1876","R_1F3vPLz7Y8zFPGK","A1.1",3,0,2700,14,450,8.939,1.25276296849537,6
"1877","R_1F3vPLz7Y8zFPGK","A1.1",4,0,2650,14,350,8.939,1.25276296849537,6
"1878","R_1F3vPLz7Y8zFPGK","A1.3",1,1,2700,27,750,5.079,1.25276296849537,6
"1879","R_1F3vPLz7Y8zFPGK","A1.3",3,0,2700,14,450,5.079,1.25276296849537,6
"1880","R_1F3vPLz7Y8zFPGK","A1.3",4,0,2680,14,400,5.079,1.25276296849537,6
"1881","R_1F3vPLz7Y8zFPGK","A1.2",1,1,2700,27,750,7.321,1.25276296849537,6
"1882","R_1F3vPLz7Y8zFPGK","A1.2",3,0,2700,14,450,7.321,1.25276296849537,6
"1883","R_1F3vPLz7Y8zFPGK","A1.2",4,0,2650,14,300,7.321,1.25276296849537,6
"1884","R_1F3vPLz7Y8zFPGK","A1.4",1,1,2700,27,750,4.898,1.25276296849537,6
"1885","R_1F3vPLz7Y8zFPGK","A1.4",3,0,2700,14,450,4.898,1.25276296849537,6
"1886","R_1F3vPLz7Y8zFPGK","A1.4",4,0,2680,14,350,4.898,1.25276296849537,6
"1907","R_12SCVd1TALRuXVe","A1.3R",1,0,3000,41,550,9.996,1.25276296849537,6
"1908","R_12SCVd1TALRuXVe","A1.3R",3,1,3000,14,350,9.996,1.25276296849537,6
"1909","R_12SCVd1TALRuXVe","A1.3R",4,0,2980,14,300,9.996,1.25276296849537,6
"1910","R_12SCVd1TALRuXVe","A1.2R",1,0,3000,41,550,2.609,1.25276296849537,6
"1911","R_12SCVd1TALRuXVe","A1.2R",3,1,3000,14,350,2.609,1.25276296849537,6
"1912","R_12SCVd1TALRuXVe","A1.2R",4,0,2950,14,200,2.609,1.25276296849537,6
"1913","R_12SCVd1TALRuXVe","A1.4R",1,0,3000,41,550,19.009,1.25276296849537,6
"1914","R_12SCVd1TALRuXVe","A1.4R",3,1,3000,14,350,19.009,1.25276296849537,6
"1915","R_12SCVd1TALRuXVe","A1.4R",4,0,2980,14,250,19.009,1.25276296849537,6
"1916","R_12SCVd1TALRuXVe","A1.1R",1,0,3000,41,550,13.868,1.25276296849537,6
"1917","R_12SCVd1TALRuXVe","A1.1R",3,1,3000,14,350,13.868,1.25276296849537,6
"1918","R_12SCVd1TALRuXVe","A1.1R",4,0,2950,14,250,13.868,1.25276296849537,6
"1935","R_1gUE6G5zwG6dCeo","A1.3",1,0,1800,60,600,22.594,0.916290731874155,6
"1936","R_1gUE6G5zwG6dCeo","A1.3",3,1,2150,17,350,22.594,0.916290731874155,6
"1937","R_1gUE6G5zwG6dCeo","A1.3",4,0,2130,17,300,22.594,0.916290731874155,6
"1938","R_1gUE6G5zwG6dCeo","A1.2",1,0,1800,60,600,6.301,0.916290731874155,6
"1939","R_1gUE6G5zwG6dCeo","A1.2",3,1,2150,17,350,6.301,0.916290731874155,6
"1940","R_1gUE6G5zwG6dCeo","A1.2",4,0,2100,17,200,6.301,0.916290731874155,6
"1941","R_1gUE6G5zwG6dCeo","A1.4",1,0,1800,60,600,5.965,0.916290731874155,6
"1942","R_1gUE6G5zwG6dCeo","A1.4",3,1,2150,17,350,5.965,0.916290731874155,6
"1943","R_1gUE6G5zwG6dCeo","A1.4",4,0,2130,17,250,5.965,0.916290731874155,6
"1944","R_1gUE6G5zwG6dCeo","A1.1",1,0,1800,60,600,6.089,0.916290731874155,6
"1945","R_1gUE6G5zwG6dCeo","A1.1",3,1,2150,17,350,6.089,0.916290731874155,6
"1946","R_1gUE6G5zwG6dCeo","A1.1",4,0,2100,17,250,6.089,0.916290731874155,6
"1999","R_2zFM0JQD4U0M7B8","A1.2R",1,0,2100,27,550,10.08,1.25276296849537,6
"2000","R_2zFM0JQD4U0M7B8","A1.2R",3,1,2100,11,350,10.08,1.25276296849537,6
"2001","R_2zFM0JQD4U0M7B8","A1.2R",4,0,2050,11,200,10.08,1.25276296849537,6
"2002","R_2zFM0JQD4U0M7B8","A1.4R",1,0,2100,27,550,2.92,1.25276296849537,6
"2003","R_2zFM0JQD4U0M7B8","A1.4R",3,1,2100,11,350,2.92,1.25276296849537,6
"2004","R_2zFM0JQD4U0M7B8","A1.4R",4,0,2080,11,250,2.92,1.25276296849537,6
"2005","R_2zFM0JQD4U0M7B8","A1.3R",1,0,2100,27,550,3.467,1.25276296849537,6
"2006","R_2zFM0JQD4U0M7B8","A1.3R",3,1,2100,11,350,3.467,1.25276296849537,6
"2007","R_2zFM0JQD4U0M7B8","A1.3R",4,0,2080,11,300,3.467,1.25276296849537,6
"2008","R_2zFM0JQD4U0M7B8","A1.1R",1,0,2100,27,550,8.769,1.25276296849537,6
"2009","R_2zFM0JQD4U0M7B8","A1.1R",3,1,2100,11,350,8.769,1.25276296849537,6
"2010","R_2zFM0JQD4U0M7B8","A1.1R",4,0,2050,11,250,8.769,1.25276296849537,6
"2089","R_cuVIdnccvpwtF0B","A1.4R",1,0,2100,28,800,7.257,1.25276296849537,5
"2090","R_cuVIdnccvpwtF0B","A1.4R",3,0,2100,14,500,7.257,1.25276296849537,5
"2091","R_cuVIdnccvpwtF0B","A1.4R",4,1,2080,14,400,7.257,1.25276296849537,5
"2092","R_cuVIdnccvpwtF0B","A1.3R",1,0,2100,28,800,3.746,1.25276296849537,5
"2093","R_cuVIdnccvpwtF0B","A1.3R",3,0,2100,14,500,3.746,1.25276296849537,5
"2094","R_cuVIdnccvpwtF0B","A1.3R",4,1,2080,14,450,3.746,1.25276296849537,5
"2095","R_cuVIdnccvpwtF0B","A1.1R",1,0,2100,28,800,8.615,1.25276296849537,5
"2096","R_cuVIdnccvpwtF0B","A1.1R",3,0,2100,14,500,8.615,1.25276296849537,5
"2097","R_cuVIdnccvpwtF0B","A1.1R",4,1,2050,14,400,8.615,1.25276296849537,5
"2098","R_cuVIdnccvpwtF0B","A1.2R",1,0,2100,28,800,2.584,1.25276296849537,5
"2099","R_cuVIdnccvpwtF0B","A1.2R",3,0,2100,14,500,2.584,1.25276296849537,5
"2100","R_cuVIdnccvpwtF0B","A1.2R",4,1,2050,14,350,2.584,1.25276296849537,5
"2121","R_1E0DyN5T65YJ008","A1.4",1,0,1800,22,800,9.554,0.916290731874155,6
"2122","R_1E0DyN5T65YJ008","A1.4",3,0,1800,11,500,9.554,0.916290731874155,6
"2123","R_1E0DyN5T65YJ008","A1.4",4,1,1780,11,400,9.554,0.916290731874155,6
"2124","R_1E0DyN5T65YJ008","A1.3",1,0,1800,22,800,4.567,0.916290731874155,6
"2125","R_1E0DyN5T65YJ008","A1.3",3,0,1800,11,500,4.567,0.916290731874155,6
"2126","R_1E0DyN5T65YJ008","A1.3",4,1,1780,11,450,4.567,0.916290731874155,6
"2127","R_1E0DyN5T65YJ008","A1.1",1,0,1800,22,800,25.761,0.916290731874155,6
"2128","R_1E0DyN5T65YJ008","A1.1",3,0,1800,11,500,25.761,0.916290731874155,6
"2129","R_1E0DyN5T65YJ008","A1.1",4,1,1750,11,400,25.761,0.916290731874155,6
"2130","R_1E0DyN5T65YJ008","A1.2",1,0,1800,22,800,3.485,0.916290731874155,6
"2131","R_1E0DyN5T65YJ008","A1.2",3,0,1800,11,500,3.485,0.916290731874155,6
"2132","R_1E0DyN5T65YJ008","A1.2",4,1,1750,11,350,3.485,0.916290731874155,6
"2213","R_1gBzEFZUFKoDXir","A1.1R",1,0,1800,22,800,3.587,0.916290731874155,5
"2214","R_1gBzEFZUFKoDXir","A1.1R",3,0,1800,11,500,3.587,0.916290731874155,5
"2215","R_1gBzEFZUFKoDXir","A1.1R",4,1,1750,11,400,3.587,0.916290731874155,5
"2216","R_1gBzEFZUFKoDXir","A1.2R",1,0,1800,22,800,3.986,0.916290731874155,5
"2217","R_1gBzEFZUFKoDXir","A1.2R",3,0,1800,11,500,3.986,0.916290731874155,5
"2218","R_1gBzEFZUFKoDXir","A1.2R",4,1,1750,11,350,3.986,0.916290731874155,5
"2219","R_1gBzEFZUFKoDXir","A1.4R",1,0,1800,22,800,4.381,0.916290731874155,5
"2220","R_1gBzEFZUFKoDXir","A1.4R",3,0,1800,11,500,4.381,0.916290731874155,5
"2221","R_1gBzEFZUFKoDXir","A1.4R",4,1,1780,11,400,4.381,0.916290731874155,5
"2222","R_1gBzEFZUFKoDXir","A1.3R",1,0,1800,22,800,9.637,0.916290731874155,5
"2223","R_1gBzEFZUFKoDXir","A1.3R",3,0,1800,11,500,9.637,0.916290731874155,5
"2224","R_1gBzEFZUFKoDXir","A1.3R",4,1,1780,11,450,9.637,0.916290731874155,5
"2245","R_6RmdnhWDW4BIRlD","A1.4",1,0,2100,41,550,196.588,1.25276296849537,6
"2246","R_6RmdnhWDW4BIRlD","A1.4",3,1,2100,14,350,196.588,1.25276296849537,6
"2247","R_6RmdnhWDW4BIRlD","A1.4",4,0,2080,14,250,196.588,1.25276296849537,6
"2248","R_6RmdnhWDW4BIRlD","A1.1",1,0,2100,41,550,8.001,1.25276296849537,6
"2249","R_6RmdnhWDW4BIRlD","A1.1",3,1,2100,14,350,8.001,1.25276296849537,6
"2250","R_6RmdnhWDW4BIRlD","A1.1",4,0,2050,14,250,8.001,1.25276296849537,6
"2251","R_6RmdnhWDW4BIRlD","A1.2",1,0,2100,41,550,6.884,1.25276296849537,6
"2252","R_6RmdnhWDW4BIRlD","A1.2",3,1,2100,14,350,6.884,1.25276296849537,6
"2253","R_6RmdnhWDW4BIRlD","A1.2",4,0,2050,14,200,6.884,1.25276296849537,6
"2254","R_6RmdnhWDW4BIRlD","A1.3",1,0,2100,41,550,5.396,1.25276296849537,6
"2255","R_6RmdnhWDW4BIRlD","A1.3",3,1,2100,14,350,5.396,1.25276296849537,6
"2256","R_6RmdnhWDW4BIRlD","A1.3",4,0,2080,14,300,5.396,1.25276296849537,6
"2403","R_25RDY5fAPMhMmVE","A1.2R",1,0,2100,32,600,6.352,1.25276296849537,6
"2404","R_25RDY5fAPMhMmVE","A1.2R",3,1,1450,14,350,6.352,1.25276296849537,6
"2405","R_25RDY5fAPMhMmVE","A1.2R",4,0,1400,14,200,6.352,1.25276296849537,6
"2406","R_25RDY5fAPMhMmVE","A1.3R",1,0,2100,32,600,4.837,1.25276296849537,6
"2407","R_25RDY5fAPMhMmVE","A1.3R",3,1,1450,14,350,4.837,1.25276296849537,6
"2408","R_25RDY5fAPMhMmVE","A1.3R",4,0,1430,14,300,4.837,1.25276296849537,6
"2409","R_25RDY5fAPMhMmVE","A1.4R",1,0,2100,32,600,4.247,1.25276296849537,6
"2410","R_25RDY5fAPMhMmVE","A1.4R",3,1,1450,14,350,4.247,1.25276296849537,6
"2411","R_25RDY5fAPMhMmVE","A1.4R",4,0,1430,14,250,4.247,1.25276296849537,6
"2412","R_25RDY5fAPMhMmVE","A1.1R",1,0,2100,32,600,7.266,1.25276296849537,6
"2413","R_25RDY5fAPMhMmVE","A1.1R",3,1,1450,14,350,7.266,1.25276296849537,6
"2414","R_25RDY5fAPMhMmVE","A1.1R",4,0,1400,14,250,7.266,1.25276296849537,6
"2431","R_1OZTbbicOghPYCf","A1.1",1,1,1800,46,600,11.925,1.50407739677627,7
"2432","R_1OZTbbicOghPYCf","A1.1",3,0,2150,17,350,11.925,1.50407739677627,7
"2433","R_1OZTbbicOghPYCf","A1.1",4,0,2100,17,250,11.925,1.50407739677627,7
"2434","R_1OZTbbicOghPYCf","A1.4",1,1,1800,46,600,5.602,1.50407739677627,7
"2435","R_1OZTbbicOghPYCf","A1.4",3,0,2150,17,350,5.602,1.50407739677627,7
"2436","R_1OZTbbicOghPYCf","A1.4",4,0,2130,17,250,5.602,1.50407739677627,7
"2437","R_1OZTbbicOghPYCf","A1.3",1,1,1800,46,600,11.155,1.50407739677627,7
"2438","R_1OZTbbicOghPYCf","A1.3",3,0,2150,17,350,11.155,1.50407739677627,7
"2439","R_1OZTbbicOghPYCf","A1.3",4,0,2130,17,300,11.155,1.50407739677627,7
"2440","R_1OZTbbicOghPYCf","A1.2",1,1,1800,46,600,10.406,1.50407739677627,7
"2441","R_1OZTbbicOghPYCf","A1.2",3,0,2150,17,350,10.406,1.50407739677627,7
"2442","R_1OZTbbicOghPYCf","A1.2",4,0,2100,17,200,10.406,1.50407739677627,7
"2525","R_3pkZyn7M5Oq5fpL","A1.2",1,1,2400,50,600,11.792,1.25276296849537,6
"2526","R_3pkZyn7M5Oq5fpL","A1.2",3,0,2650,17,350,11.792,1.25276296849537,6
"2527","R_3pkZyn7M5Oq5fpL","A1.2",4,0,2600,17,200,11.792,1.25276296849537,6
"2528","R_3pkZyn7M5Oq5fpL","A1.4",1,1,2400,50,600,11.216,1.25276296849537,6
"2529","R_3pkZyn7M5Oq5fpL","A1.4",3,0,2650,17,350,11.216,1.25276296849537,6
"2530","R_3pkZyn7M5Oq5fpL","A1.4",4,0,2630,17,250,11.216,1.25276296849537,6
"2531","R_3pkZyn7M5Oq5fpL","A1.3",1,1,2400,50,600,7.001,1.25276296849537,6
"2532","R_3pkZyn7M5Oq5fpL","A1.3",3,0,2650,17,350,7.001,1.25276296849537,6
"2533","R_3pkZyn7M5Oq5fpL","A1.3",4,0,2630,17,300,7.001,1.25276296849537,6
"2534","R_3pkZyn7M5Oq5fpL","A1.1",1,1,2400,50,600,10.145,1.25276296849537,6
"2535","R_3pkZyn7M5Oq5fpL","A1.1",3,0,2650,17,350,10.145,1.25276296849537,6
"2536","R_3pkZyn7M5Oq5fpL","A1.1",4,0,2600,17,250,10.145,1.25276296849537,6
"2557","R_1oeggcRpSuolNUy","A1.1R",1,1,1800,28,800,6.58,0.916290731874155,6
"2558","R_1oeggcRpSuolNUy","A1.1R",3,0,1800,14,500,6.58,0.916290731874155,6
"2559","R_1oeggcRpSuolNUy","A1.1R",4,0,1750,14,400,6.58,0.916290731874155,6
"2560","R_1oeggcRpSuolNUy","A1.2R",1,1,1800,28,800,5.6,0.916290731874155,6
"2561","R_1oeggcRpSuolNUy","A1.2R",3,0,1800,14,500,5.6,0.916290731874155,6
"2562","R_1oeggcRpSuolNUy","A1.2R",4,0,1750,14,350,5.6,0.916290731874155,6
"2563","R_1oeggcRpSuolNUy","A1.4R",1,1,1800,28,800,64.122,0.916290731874155,6
"2564","R_1oeggcRpSuolNUy","A1.4R",3,0,1800,14,500,64.122,0.916290731874155,6
"2565","R_1oeggcRpSuolNUy","A1.4R",4,0,1780,14,400,64.122,0.916290731874155,6
"2566","R_1oeggcRpSuolNUy","A1.3R",1,1,1800,28,800,4.561,0.916290731874155,6
"2567","R_1oeggcRpSuolNUy","A1.3R",3,0,1800,14,500,4.561,0.916290731874155,6
"2568","R_1oeggcRpSuolNUy","A1.3R",4,0,1780,14,450,4.561,0.916290731874155,6
"2619","R_30cwH7CY3Gy2TCn","A1.1",1,1,1800,28,800,7.619,1.25276296849537,6
"2620","R_30cwH7CY3Gy2TCn","A1.1",3,0,1800,14,500,7.619,1.25276296849537,6
"2621","R_30cwH7CY3Gy2TCn","A1.1",4,0,1750,14,400,7.619,1.25276296849537,6
"2622","R_30cwH7CY3Gy2TCn","A1.3",1,1,1800,28,800,3.229,1.25276296849537,6
"2623","R_30cwH7CY3Gy2TCn","A1.3",3,0,1800,14,500,3.229,1.25276296849537,6
"2624","R_30cwH7CY3Gy2TCn","A1.3",4,0,1780,14,450,3.229,1.25276296849537,6
"2625","R_30cwH7CY3Gy2TCn","A1.2",1,1,1800,28,800,2.413,1.25276296849537,6
"2626","R_30cwH7CY3Gy2TCn","A1.2",3,0,1800,14,500,2.413,1.25276296849537,6
"2627","R_30cwH7CY3Gy2TCn","A1.2",4,0,1750,14,350,2.413,1.25276296849537,6
"2628","R_30cwH7CY3Gy2TCn","A1.4",1,1,1800,28,800,1.55,1.25276296849537,6
"2629","R_30cwH7CY3Gy2TCn","A1.4",3,0,1800,14,500,1.55,1.25276296849537,6
"2630","R_30cwH7CY3Gy2TCn","A1.4",4,0,1780,14,400,1.55,1.25276296849537,6
"2683","R_1fa5YIeMkT5kQ8n","A1.2R",1,0,2700,24,800,9.248,0.916290731874155,6
"2684","R_1fa5YIeMkT5kQ8n","A1.2R",3,0,2700,14,500,9.248,0.916290731874155,6
"2685","R_1fa5YIeMkT5kQ8n","A1.2R",4,1,2650,14,350,9.248,0.916290731874155,6
"2686","R_1fa5YIeMkT5kQ8n","A1.4R",1,0,2700,24,800,4.523,0.916290731874155,6
"2687","R_1fa5YIeMkT5kQ8n","A1.4R",3,0,2700,14,500,4.523,0.916290731874155,6
"2688","R_1fa5YIeMkT5kQ8n","A1.4R",4,1,2680,14,400,4.523,0.916290731874155,6
"2689","R_1fa5YIeMkT5kQ8n","A1.3R",1,0,2700,24,800,1.752,0.916290731874155,6
"2690","R_1fa5YIeMkT5kQ8n","A1.3R",3,0,2700,14,500,1.752,0.916290731874155,6
"2691","R_1fa5YIeMkT5kQ8n","A1.3R",4,1,2680,14,450,1.752,0.916290731874155,6
"2692","R_1fa5YIeMkT5kQ8n","A1.1R",1,0,2700,24,800,2.4,0.916290731874155,6
"2693","R_1fa5YIeMkT5kQ8n","A1.1R",3,0,2700,14,500,2.4,0.916290731874155,6
"2694","R_1fa5YIeMkT5kQ8n","A1.1R",4,1,2650,14,400,2.4,0.916290731874155,6
"2743","R_1eIZehZVWZRKpfe","A1.3R",1,0,2100,42,650,6.45,0.916290731874155,6
"2744","R_1eIZehZVWZRKpfe","A1.3R",3,1,2400,17,400,6.45,0.916290731874155,6
"2745","R_1eIZehZVWZRKpfe","A1.3R",4,0,2380,17,350,6.45,0.916290731874155,6
"2746","R_1eIZehZVWZRKpfe","A1.1R",1,0,2100,42,650,2.756,0.916290731874155,6
"2747","R_1eIZehZVWZRKpfe","A1.1R",3,1,2400,17,400,2.756,0.916290731874155,6
"2748","R_1eIZehZVWZRKpfe","A1.1R",4,0,2350,17,300,2.756,0.916290731874155,6
"2749","R_1eIZehZVWZRKpfe","A1.4R",1,0,2100,42,650,1.426,0.916290731874155,6
"2750","R_1eIZehZVWZRKpfe","A1.4R",3,1,2400,17,400,1.426,0.916290731874155,6
"2751","R_1eIZehZVWZRKpfe","A1.4R",4,0,2380,17,300,1.426,0.916290731874155,6
"2752","R_1eIZehZVWZRKpfe","A1.2R",1,0,2100,42,650,8.746,0.916290731874155,6
"2753","R_1eIZehZVWZRKpfe","A1.2R",3,1,2400,17,400,8.746,0.916290731874155,6
"2754","R_1eIZehZVWZRKpfe","A1.2R",4,0,2350,17,250,8.746,0.916290731874155,6
"2805","R_rp9e9qEvloo8Ewx","A1.3",1,0,3000,50,550,39.928,1.25276296849537,6
"2806","R_rp9e9qEvloo8Ewx","A1.3",3,1,3300,17,350,39.928,1.25276296849537,6
"2807","R_rp9e9qEvloo8Ewx","A1.3",4,0,3280,17,300,39.928,1.25276296849537,6
"2808","R_rp9e9qEvloo8Ewx","A1.1",1,0,3000,50,550,27.09,1.25276296849537,6
"2809","R_rp9e9qEvloo8Ewx","A1.1",3,1,3300,17,350,27.09,1.25276296849537,6
"2810","R_rp9e9qEvloo8Ewx","A1.1",4,0,3250,17,250,27.09,1.25276296849537,6
"2811","R_rp9e9qEvloo8Ewx","A1.2",1,0,3000,50,550,20.593,1.25276296849537,6
"2812","R_rp9e9qEvloo8Ewx","A1.2",3,1,3300,17,350,20.593,1.25276296849537,6
"2813","R_rp9e9qEvloo8Ewx","A1.2",4,0,3250,17,200,20.593,1.25276296849537,6
"2814","R_rp9e9qEvloo8Ewx","A1.4",1,0,3000,50,550,4.74,1.25276296849537,6
"2815","R_rp9e9qEvloo8Ewx","A1.4",3,1,3300,17,350,4.74,1.25276296849537,6
"2816","R_rp9e9qEvloo8Ewx","A1.4",4,0,3280,17,250,4.74,1.25276296849537,6
"2869","R_1INxJbvfbzXvifs","A1.3",1,1,3000,24,800,7.176,1.25276296849537,6
"2870","R_1INxJbvfbzXvifs","A1.3",3,0,3000,14,500,7.176,1.25276296849537,6
"2871","R_1INxJbvfbzXvifs","A1.3",4,0,2980,14,450,7.176,1.25276296849537,6
"2872","R_1INxJbvfbzXvifs","A1.1",1,1,3000,24,800,24.763,1.25276296849537,6
"2873","R_1INxJbvfbzXvifs","A1.1",3,0,3000,14,500,24.763,1.25276296849537,6
"2874","R_1INxJbvfbzXvifs","A1.1",4,0,2950,14,400,24.763,1.25276296849537,6
"2875","R_1INxJbvfbzXvifs","A1.4",1,1,3000,24,800,11.228,1.25276296849537,6
"2876","R_1INxJbvfbzXvifs","A1.4",3,0,3000,14,500,11.228,1.25276296849537,6
"2877","R_1INxJbvfbzXvifs","A1.4",4,0,2980,14,400,11.228,1.25276296849537,6
"2878","R_1INxJbvfbzXvifs","A1.2",1,1,3000,24,800,17.832,1.25276296849537,6
"2879","R_1INxJbvfbzXvifs","A1.2",3,0,3000,14,500,17.832,1.25276296849537,6
"2880","R_1INxJbvfbzXvifs","A1.2",4,0,2950,14,350,17.832,1.25276296849537,6
"2931","R_aWrOz5MXeNujjt7","A1.2R",1,0,3000,39,600,43.866,0.916290731874155,6
"2932","R_aWrOz5MXeNujjt7","A1.2R",3,1,3300,17,350,43.866,0.916290731874155,6
"2933","R_aWrOz5MXeNujjt7","A1.2R",4,0,3250,17,200,43.866,0.916290731874155,6
"2934","R_aWrOz5MXeNujjt7","A1.1R",1,0,3000,39,600,5.881,0.916290731874155,6
"2935","R_aWrOz5MXeNujjt7","A1.1R",3,1,3300,17,350,5.881,0.916290731874155,6
"2936","R_aWrOz5MXeNujjt7","A1.1R",4,0,3250,17,250,5.881,0.916290731874155,6
"2937","R_aWrOz5MXeNujjt7","A1.3R",1,0,3000,39,600,7.901,0.916290731874155,6
"2938","R_aWrOz5MXeNujjt7","A1.3R",3,1,3300,17,350,7.901,0.916290731874155,6
"2939","R_aWrOz5MXeNujjt7","A1.3R",4,0,3280,17,300,7.901,0.916290731874155,6
"2940","R_aWrOz5MXeNujjt7","A1.4R",1,0,3000,39,600,7.166,0.916290731874155,6
"2941","R_aWrOz5MXeNujjt7","A1.4R",3,1,3300,17,350,7.166,0.916290731874155,6
"2942","R_aWrOz5MXeNujjt7","A1.4R",4,0,3280,17,250,7.166,0.916290731874155,6
"2995","R_20MyoSgj1vaMUtZ","A1.1",1,1,3000,24,800,10.739,1.25276296849537,6
"2996","R_20MyoSgj1vaMUtZ","A1.1",3,0,3000,14,500,10.739,1.25276296849537,6
"2997","R_20MyoSgj1vaMUtZ","A1.1",4,0,2950,14,400,10.739,1.25276296849537,6
"2998","R_20MyoSgj1vaMUtZ","A1.4",1,1,3000,24,800,3.097,1.25276296849537,6
"2999","R_20MyoSgj1vaMUtZ","A1.4",3,0,3000,14,500,3.097,1.25276296849537,6
"3000","R_20MyoSgj1vaMUtZ","A1.4",4,0,2980,14,400,3.097,1.25276296849537,6
"3001","R_20MyoSgj1vaMUtZ","A1.2",1,1,3000,24,800,2.841,1.25276296849537,6
"3002","R_20MyoSgj1vaMUtZ","A1.2",3,0,3000,14,500,2.841,1.25276296849537,6
"3003","R_20MyoSgj1vaMUtZ","A1.2",4,0,2950,14,350,2.841,1.25276296849537,6
"3004","R_20MyoSgj1vaMUtZ","A1.3",1,1,3000,24,800,2.154,1.25276296849537,6
"3005","R_20MyoSgj1vaMUtZ","A1.3",3,0,3000,14,500,2.154,1.25276296849537,6
